timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number,sexual_induction,beauty_diet,human_label,riskfactor
2026-04-21 10:43:14,corpus\book\butinukutikara\1章.txt,33.1,LOW,,0.009,0.438,1.0,0.877,0.131,0.0,0.0,0.0,0.164,0.0,0.0,1.0,0.0,0.0,,
2026-04-21 10:43:14,corpus\book\butinukutikara\2章.txt,48.7,MEDIUM,,0.391,0.407,1.0,1.0,0.379,0.0,0.0,0.568,0.552,0.0,0.0,1.0,0.0,0.0,,
2026-04-21 10:43:14,corpus\book\butinukutikara\3章.txt,41.8,MEDIUM,,0.173,0.327,1.0,1.0,0.405,0.0,0.0,0.304,0.317,0.0,0.034,1.0,0.0,0.127,,
2026-04-21 10:43:15,corpus\book\butinukutikara\4章.txt,42.1,MEDIUM,,0.33,0.454,1.0,1.0,0.182,0.0,0.0,0.363,0.908,0.0,0.0,0.0,0.0,0.0,,
2026-04-21 10:43:15,corpus\book\butinukutikara\5章.txt,28.7,LOW,,0.572,0.063,1.0,0.0,0.902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2026-04-21 10:43:15,corpus\book\butinukutikara\6章.txt,37.5,MEDIUM,,0.392,0.245,1.0,1.0,0.0,0.0,0.0,0.523,0.49,0.0,0.044,0.0,0.0,0.0,,
