timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number,sexual_induction,beauty_diet
2026-04-01 18:57:31,corpus/phase2/WEB_031_20260401.txt,20.6,LOW,,0.0,0.457,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 18:57:31,corpus/phase2/WEB_033_20260401.txt,43.6,MEDIUM,,0.187,0.683,1.0,1.0,0.173,0.0,0.0,0.345,1.0,0.0,0.058,0.0,0.0,0.0
2026-04-01 18:57:31,corpus/phase2/WEB_032_20260401.txt,15.0,LOW,,0.0,0.101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 18:57:31,corpus/phase2/WEB_033_20260401.txt,43.6,MEDIUM,,0.187,0.683,1.0,1.0,0.173,0.0,0.0,0.345,1.0,0.0,0.058,0.0,0.0,0.0
