timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number,sexual_induction,beauty_diet
2026-04-03 20:33:40,D:/r8_strategy/corpus/phase2/WEB_064_watami_csr2012.txt,27.0,LOW,,0.0,0.499,1.0,0.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
