timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number,sexual_induction,beauty_diet,human_label,riskfactor
2026-04-13 15:00:00,corpus\PDF\vol01.pdf,35.8,MEDIUM,,0.491,0.113,1.0,0.451,0.812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2026-04-13 15:00:00,corpus\PDF\ir_report.pdf,25.3,LOW,,0.0,0.196,0.0,1.0,0.0,0.0,0.0,0.188,0.235,0.0,1.0,0.0,0.0,0.0,,
