timestamp,target,cmi,level,error,authority,emotional,logical,statistical,hype,clickbait,propaganda,fear,enemy_frame,disclaimer_exploit,anonymous_authority,naked_number,sexual_induction,beauty_diet,human_label,riskfactor
2026-04-13 11:18:34,D:\r8_strategy\corpus\phase2\scan\note164.txt,52.1,MEDIUM,,0.642,0.368,1.0,1.0,0.589,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2026-04-13 11:20:31,D:\r8_strategy\corpus\phase2\scan\note164.txt,52.1,MEDIUM,,0.642,0.368,1.0,1.0,0.589,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,
